start_id,start_station_name,start_lat,start_lng,count
7,Fan Pier,42.3533905070523,-71.04457139968872,29321
A32000,Fan Pier,42.35339,-71.044571,295
A32000,Fan Pier,42.3533905070523,-71.04457139968872,2107
A32000,Fan Pier,42.353391,-71.044571,6528
44,Faneuil Hall - Union St. at North St.,42.360613,-71.057452,14978
262,Faneuil St at Arlington St,42.3528611,-71.1600278,132
351,Faneuil St at Arlington St,42.35276620545606,-71.15988485533308,7987
262,Faneuil St at Arlington St (former),42.3528611,-71.1600278,135
207,Faneuil St at Market St,42.35484,-71.150226,784
296,Farragut Rd at E. 6th St,42.3334,-71.02495,23465
C32051,Farragut Rd at E. 6th St,42.3334,-71.02495,5142
393,Ferry St at Pleasantview Ave,42.40914877754532,-71.04597684005057,68
393,Ferry St at Pleasantview Ave,42.412504507772105,-71.05842225271772,131
260,Fields Corner T Stop,42.299633488420625,-71.06068975823291,1876
260,Fields Corner T Stop,42.2996667,-71.0605833,1537
260,Fields Corner T Stop,42.300664,-71.060295,1011
C32041,Fields Corner T Stop,42.299633,-71.06069,1196
C32041,Fields Corner T Stop,42.299633,-71.060689,35
C32041,Fields Corner T Stop,42.299633488420625,-71.06068975823291,494
560,Flat 9 at Whittier,42.33420351352245,-71.08767616843123,1552
B32064,Flat 9 at Whittier,42.334203,-71.087676,83
B32064,Flat 9 at Whittier,42.33420351352245,-71.08767616843123,476
B32064,Flat 9 at Whittier,42.334204,-71.087676,873
530,Foley St at Grand Union Blvd,42.39301840035393,-71.08071684837341,7394
S32047,Foley St at Grand Union Blvd,42.393018,-71.080717,4010
S32047,Foley St at Grand Union Blvd,42.393018,-71.080716,212
S32047,Foley St at Grand Union Blvd,42.39301840035393,-71.08071684837341,1325
273,Forest Hills,42.300923,-71.114249,25508
E32010,Forest Hills,42.300923,-71.114249,7819
571,Forest River Park,42.506395,-70.88693,335
T32010,Forest River Park,42.506395,-70.88693,957
554,Forsyth St at Huntington Ave,42.339202,-71.090511,41983
B32062,Forsyth St at Huntington Ave,42.339202,-71.090511,34471
188,Foss Park,42.39108438146733,-71.09039425849915,13351
S32015,Foss Park,42.391084,-71.090394,3384
S32015,Foss Park,42.39108438146733,-71.09039425849915,905
S32051,Foss Park 2 (temp for winter),42.390509,-71.089455,92
232,Four Corners - 157 Washington St,42.304127927390155,-71.07929527759552,1922
C32037,Four Corners - 157 Washington St,42.304127,-71.079295,39
C32037,Four Corners - 157 Washington St,42.304127927390155,-71.07929527759552,128
C32037,Four Corners - 157 Washington St,42.304128,-71.079295,529
C32111,Four Corners/Geneva T Stop,42.303215,-71.07821,28
C32111,Four Corners/Geneva T Stop,42.303215,-71.078209,21
C32111,Four Corners/Geneva T Stop,42.30321534982497,-71.07820987712329,138
162,Franklin Park - Seaver St at Humboldt Ave,42.309796,-71.092225,2506
C32027,Franklin Park - Seaver St at Humboldt Ave,42.309796,-71.092225,1092
162,Franklin Park - Seaver St at Humbolt Ave,42.309796,-71.092225,2384
162,Franklin Park - Seaver Street at Humbolt Ave,42.309796,-71.092225,461
170,Franklin Park Zoo,42.303469,-71.085347,484
170,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave,42.303469,-71.085347,5729
C32030,Franklin Park Zoo - Franklin Park Rd at Blue Hill Ave,42.303469,-71.085347,1039
35,Franklin St. / Arch St.,42.355402,-71.058087,19778
224,Fresh Pond Reservation,42.38267827521855,-71.143478951426,13985
M32051,Fresh Pond Reservation,42.382678,-71.143479,2228
M32051,Fresh Pond Reservation,42.382678,-71.143478,99
M32051,Fresh Pond Reservation,42.38267827521855,-71.143478951426,856
557,Galileo Galilei Way at Fulkerson St/Binney St,42.3664204,-71.0885418,8126
M32078,Galileo Galilei Way at Fulkerson St/Binney St,42.36642,-71.088542,5902
M32078,Galileo Galilei Way at Fulkerson St/Binney St,42.36642,-71.088541,517
M32078,Galileo Galilei Way at Fulkerson St/Binney St,42.3664204,-71.0885418,2586
479,Galileo Galilei Way at Main Street,42.363003781560096,-71.08974037706501,31865
M32072,Galileo Galilei Way at Main Street,42.363003,-71.08974,777
M32072,Galileo Galilei Way at Main Street,42.363003781560096,-71.08974037706501,5135
M32072,Galileo Galilei Way at Main Street,42.363004,-71.08974,8926
258,Gallivan Blvd at Adams St,42.28297567840305,-71.05466698296368,3497
C32040,Gallivan Blvd at Adams St,42.282975,-71.054666,8
C32040,Gallivan Blvd at Adams St,42.28297567840305,-71.05466698296368,108
C32040,Gallivan Blvd at Adams St,42.282976,-71.054667,460
445,Geiger Gibson Community Health Center,42.31886468217537,-71.04536797860419,10963
C32090,Geiger Gibson Community Health Center,42.318864,-71.045367,87
C32090,Geiger Gibson Community Health Center,42.31886468217537,-71.04536797860419,683
C32090,Geiger Gibson Community Health Center,42.318865,-71.045368,2339
514,Gilman Square T at Medford St,42.3867355,-71.0946444,1367
S32046,Gilman Square T at Medford St,42.386735,-71.094644,173
S32046,Gilman Square T at Medford St,42.3867355,-71.0946444,1877
S32046,Gilman Square T at Medford St,42.386736,-71.094644,2799
392,Glendale Square (Ferry St at Broadway),42.41427294293992,-71.04479655659816,2724
392,Glendale Square (Ferry St at Broadway),42.41480160999569,-71.04772560316633,89
V32006,Glendale Square (Ferry St at Broadway),42.414272,-71.044796,23
V32006,Glendale Square (Ferry St at Broadway),42.41427294293992,-71.04479655659816,156
V32006,Glendale Square (Ferry St at Broadway),42.414273,-71.044797,662
216,Glendon St at Condor St,42.38240377674137,-71.03024303913116,2198
216,Glendon St at Condor St,42.382447364158644,-71.0302323102951,43
A32034,Glendon St at Condor St,42.382404,-71.030243,418
575,Goodhue St at Grove St,42.520897,-70.910528,72
T32014,Goodhue St at Grove St,42.520897,-70.910528,423
582,Gore Street at Lambert Street,42.373079797934935,-71.08634233665725,6803
M32081,Gore Street at Lambert Street,42.373079,-71.086342,1117
M32081,Gore Street at Lambert Street,42.373079797934935,-71.08634233665725,6307
M32081,Gore Street at Lambert Street,42.37308,-71.086342,15665
478,Gove St at Orleans St,42.37057753242139,-71.03558540113227,3921
A32049,Gove St at Orleans St,42.370577,-71.035585,71
A32049,Gove St at Orleans St,42.37057753242139,-71.03558540113227,533
A32049,Gove St at Orleans St,42.370578,-71.035585,1369
206,Government Center - Cambridge St at Court St,42.359802515995526,-71.05960782626425,20906
206,Government Center - Cambridge St at Court St,42.3598253979878,-71.05979576244862,35841
B32032,Government Center - Cambridge St at Court St,42.359825,-71.059796,15193
B32032,Government Center - Cambridge St at Court St,42.359825,-71.059795,1042
B32032,Government Center - Cambridge St at Court St,42.3598253979878,-71.05979576244862,5922
456,Graham and Parks School â€“ Linnaean St at Walker St,42.38294430172271,-71.12449831038248,15929
M32068,Graham and Parks School â€“ Linnaean St at Walker St,42.382944,-71.124498,6132
M32068,Graham and Parks School â€“ Linnaean St at Walker St,42.38294430172271,-71.12449831038248,2695
586,Gramsdorf Playground,42.408156,-71.0429,307
V32015,Gramsdorf Playground,42.408156,-71.0429,1189
133,Green St T,42.310579,-71.107341,5888
133,Green Street T Stop - Green St at Amory St,42.310579,-71.107341,27655
E32005,Green Street T Stop - Green St at Amory St,42.310579,-71.107341,6536
202,Grove Hall Library,42.308035,-71.081159,99
202,Grove Hall Library - 41 Geneva Ave,42.30791,-71.080952,3671
B32028,Grove Hall Library - 41 Geneva Ave,42.30791,-71.080952,662
220,Grove St at Community Path,42.3963838795032,-71.12010508775711,1389
328,Grove St at Community Path,42.396386809455,-71.12011306006025,36798
S32019,Grove St at Community Path,42.396386,-71.120113,542
S32019,Grove St at Community Path,42.396386809455,-71.12011306006025,3684
S32019,Grove St at Community Path,42.396387,-71.120113,9433
220,Grove St at Community Path (former),42.3963838795032,-71.12010508775711,510
14,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,42.337171,-71.102797,18026
14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.337171,-71.102797,169
14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.3374174845973,-71.10286116600037,71332
B32003,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.337417,-71.102861,10165
B32003,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,42.3374174845973,-71.10286116600037,4529
F32005,Haines Square,42.423331,-71.091245,457
F32005,Haines Square,42.423331368452885,-71.09124541293568,131
448,Hale Park,42.414962648832656,-71.05279301009432,514
448,Hale Park,42.4206487,-71.0437126,358
V32012,Hale Park,42.415327,-71.052818,67
V32012,Hale Park,42.415327096032044,-71.05281829839441,63
C32113,Hancock St at Pleasant St,42.309819,-71.060199,95
C32113,Hancock St at Pleasant St,42.30981924861789,-71.06019938382815,426
F32004,Harris Park,42.410818,-71.081529,338
F32004,Harris Park,42.410818,-71.081528,14
F32004,Harris Park,42.41081837243052,-71.08152866385353,160
365,Harrison Ave at Bennet St,42.34942609892521,-71.06209959843909,29556
D32043,Harrison Ave at Bennet St,42.349426,-71.0621,6490
D32043,Harrison Ave at Bennet St,42.349426,-71.062099,424
D32043,Harrison Ave at Bennet St,42.34942609892521,-71.06209959843909,2753
302,Harrison Ave at Bennet St (former),42.3493102175903,-71.06210500001907,253
491,Harrison Ave at E. Dedham St,42.339194,-71.06975,16643
C32093,Harrison Ave at E. Dedham St,42.339194,-71.06975,10617
363,Harrison Ave at Mullins Way,42.34521562115022,-71.0638403149278,47858
C32057,Harrison Ave at Mullins Way,42.345215,-71.06384,825
C32057,Harrison Ave at Mullins Way,42.34521562115022,-71.0638403149278,4116
C32057,Harrison Ave at Mullins Way,42.345216,-71.06384,10937
299,Harrison Ave at Mullins Way (former),42.34510857037852,-71.06392078119825,315
168,Harvard Ave at Brainerd Rd,42.349561885454115,-71.1302706227616,634
332,Harvard Ave at Brainerd Rd,42.34953016890375,-71.13022770741735,47541
D32035,Harvard Ave at Brainerd Rd,42.34953,-71.130228,7910
D32035,Harvard Ave at Brainerd Rd,42.34953,-71.130227,587
D32035,Harvard Ave at Brainerd Rd,42.34953016890375,-71.13022770741735,3178
168,Harvard Ave at Brainerd Rd (former),42.349561885454115,-71.1302706227616,416
70,Harvard Kennedy School at Bennett St / Eliot St,42.371196,-71.121473,11216
70,Harvard Kennedy School at Bennett St / Eliot St,42.37199165408676,-71.12226963043213,13104
70,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,73335
M32016,Harvard Kennedy School at Bennett St / Eliot St,42.372216,-71.12188,1005
M32016,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,5289
M32016,Harvard Kennedy School at Bennett St / Eliot St,42.372217,-71.121881,14117
89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,75776
M32020,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,18402
15,Harvard Real Estate - Brighton Mills - 370 Western Ave,42.361667,-71.13802,4564
73,Harvard Square at Brattle St / Eliot St,42.373231,-71.120886,83902
73,Harvard Square at Brattle St / Eliot St,42.373328798874056,-71.12098601080106,25464
73,Harvard Square at Brattle St / Eliot St,42.37430756279711,-71.11942842539065,3182
M32017,Harvard Square at Brattle St / Eliot St,42.373328,-71.120986,942
M32017,Harvard Square at Brattle St / Eliot St,42.373328798874056,-71.12098601080106,6143
M32017,Harvard Square at Brattle St / Eliot St,42.373329,-71.120986,16866
74,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,257707
M32018,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,63007
531,Harvard St and Stedman St,42.3443517550051,-71.12490355968475,13242
K32017,Harvard St and Stedman St,42.344351,-71.124903,400
K32017,Harvard St and Stedman St,42.3443517550051,-71.12490355968475,2738
K32017,Harvard St and Stedman St,42.344352,-71.124904,6197
240,Harvard St at Greene-Rose Heritage Park,42.36599406030789,-71.09516322612761,1513
335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,53725
M32055,Harvard St at Greene-Rose Heritage Park,42.365994,-71.095222,13381
M32055,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,6702
240,Harvard St at Greene-Rose Heritage Park (former),42.36599406030789,-71.09516322612761,813
492,Harvard Stadium: N. Harvard St at Soldiers Field Rd,42.368019,-71.1242,26421
A32052,Harvard Stadium: N. Harvard St at Soldiers Field Rd,42.368019,-71.1242,14288
108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,82967
M32023,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.377945,-71.116865,17715
110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,45807
110,Harvard University Gund Hall at Quincy St / Kirkland St,42.376369,-71.114025,40619
M32021,Harvard University Gund Hall at Quincy St / Kirkland St,42.376369,-71.114025,18518
17,Harvard University Housing - 111 Western Ave. at Soldiers Field Park ,42.365064,-71.119233,12888
87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,95253
M32014,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,15446
104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,72662
M32024,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107,16716
97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.369121582065524,-71.1163867230971,11345
97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36919031768079,-71.11714124679565,54306
97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36920617098944,-71.11710637807846,39199
97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.369239074859216,-71.11687034368515,20691
M32038,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.369239,-71.11687,23956
M32038,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.369239074859216,-71.11687034368515,7351
149,Harvard University Transportation Services - 175 North Harvard St,42.363796,-71.129164,11193
562,Hawthorne Boulevard,42.5223714,-70.8903331,1465
T32008,Hawthorne Boulevard,42.522371,-70.890333,1247
T32008,Hawthorne Boulevard,42.5223714,-70.8903331,204
129,Hayes Square - Vine St at Moulton St,42.377022,-71.056605,13061
D32026,Hayes Square - Vine St at Moulton St,42.377022,-71.056605,2963
129,Hayes Square at Vine St.,42.377022,-71.056605,4927
159,Heath St at South Huntington,42.32797270205962,-71.11089706420898,1855
F32009,Hickey Park,42.424981,-71.098973,70
401,High St at Cypress St,42.32464510949409,-71.12135231494904,3544
401,High St at Cypress St,42.32538435700882,-71.12177595532557,2943
K32010,High St at Cypress St,42.324645,-71.121352,1700
K32010,High St at Cypress St,42.32464510949409,-71.12135231494904,788
376,Honan Library,42.36027370454934,-71.12852452327388,26548
A32040,Honan Library,42.360273,-71.128524,412
A32040,Honan Library,42.36027370454934,-71.12852452327388,2097
A32040,Honan Library,42.360274,-71.128525,6397
569,Hood Park,42.38004534693313,-71.0730457305908,1188
D32060,Hood Park,42.380045,-71.073046,2303
D32060,Hood Park,42.380045,-71.073045,140
D32060,Hood Park,42.38004534693313,-71.0730457305908,870
F32006,Hormel Stadium,42.407216,-71.096515,1539
F32006,Hormel Stadium,42.40721644126376,-71.09651505947113,561
155,Huntington Ave at Mass Art,42.33651909304393,-71.0989692435578,395
331,Huntington Ave at Mass Art,42.336585554561154,-71.0988699646623,40063
B32033,Huntington Ave at Mass Art,42.336585,-71.098869,464
B32033,Huntington Ave at Mass Art,42.336585554561154,-71.0988699646623,2734
B32033,Huntington Ave at Mass Art,42.336586,-71.09887,7066
155,Huntington Ave at Mass Art (former),42.33651909304393,-71.0989692435578,321
181,Huron Ave At Vassal Lane,42.381650612901176,-71.13426981498378,16701
M32044,Huron Ave At Vassal Lane,42.38165,-71.134269,260
M32044,Huron Ave At Vassal Lane,42.381650612901176,-71.13426981498378,1654
M32044,Huron Ave At Vassal Lane,42.381651,-71.13427,3943
181,Huron Ave. At Vassal Lane,42.381650612901176,-71.13426981498378,552
542,Hyde Park Ave at Arlington St,42.26286746177123,-71.12163126468657,154
C32100,Hyde Park Ave at Arlington St,42.262867,-71.121631,64
442,Hyde Park Ave at Walk Hill St,42.29606704649873,-71.11601199963843,3298
C32089,Hyde Park Ave at Walk Hill St,42.296067,-71.116012,539
C32089,Hyde Park Ave at Walk Hill St,42.296067,-71.116011,50
C32089,Hyde Park Ave at Walk Hill St,42.29606704649873,-71.11601199963843,266
555,Hyde Park Library,42.2568376,-71.122509,174
E32013,Hyde Park Library,42.256837,-71.122509,1
E32013,Hyde Park Library,42.2568376,-71.122509,20
E32013,Hyde Park Library,42.256838,-71.122509,57
125,Hyde Square - Barbara St at Centre St,42.32090296264123,-71.11188411712646,2345
125,Hyde Square - Barbara St at Centre St,42.320998,-71.110833,271
125,Hyde Square - Barbara St at Centre St,42.32176525723952,-71.10984160567114,31233
E32003,Hyde Square - Barbara St at Centre St,42.321765,-71.109842,5958
E32003,Hyde Square - Barbara St at Centre St,42.321765,-71.109841,369
E32003,Hyde Square - Barbara St at Centre St,42.32176525723952,-71.10984160567114,2223
125,Hyde Square at Barbara St,42.320998,-71.110833,6115
135,ID Building East,42.344827,-71.028664,24866
C32020,ID Building East,42.344827,-71.028664,4239
136,ID Building West,42.344796,-71.031614,35461
C32021,ID Building West,42.344796,-71.031614,4174
152,Ink Block,42.345901,-71.063187,12087
152,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,44184
C32025,Ink Block - Harrison Ave at Herald St,42.345901,-71.063187,10046
381,Inman Square at Springfield St.,42.37354190072053,-71.09986782073975,975
381,Inman Square at Springfield St.,42.37426713524931,-71.10026478767395,38501
381,Inman Square at Springfield St.,42.37438408515815,-71.1001574621514,25639
M32062,Inman Square at Springfield St.,42.374267,-71.100265,15646
M32062,Inman Square at Springfield St.,42.374267,-71.100264,1196
M32062,Inman Square at Springfield St.,42.37426713524931,-71.10026478767395,7750
88,Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427,52541
29,Innovation Lab - 125 Western Ave at Batten Way,42.36314498882458,-71.12298574307715,3311
29,Innovation Lab - 125 Western Ave at Batten Way,42.36371276003581,-71.12459778785706,20063
29,Innovation Lab - 125 Western Ave at Batten Way,42.363732,-71.124565,10991
A32011,Innovation Lab - 125 Western Ave at Batten Way,42.363712,-71.124597,706
A32011,Innovation Lab - 125 Western Ave at Batten Way,42.36371276003581,-71.12459778785706,3503
A32011,Innovation Lab - 125 Western Ave at Batten Way,42.363713,-71.124598,8522
29,Innovation Lab - 125 Western Ave. at Batten Way,42.363732,-71.124565,6675
93,JFK / UMASS at MBTA Station,42.320494,-71.051122,2950
103,JFK Crossing at Harvard St. / Thorndike St.,42.344952,-71.127351,394
103,JFK Crossing at Harvard St. / Thorndike St.,42.346551241753566,-71.1283321143128,9978
103,JFK Crossing at Harvard St. / Thorndike St.,42.346563,-71.128374,18657
K32004,JFK Crossing at Harvard St. / Thorndike St.,42.346551,-71.128332,4053
K32004,JFK Crossing at Harvard St. / Thorndike St.,42.346551241753566,-71.1283321143128,1405
93,JFK/UMass T Stop,42.32033973515723,-71.05118036270142,17176
93,JFK/UMass T Stop,42.320494,-71.051122,10
C32013,JFK/UMass T Stop,42.320339,-71.05118,129
C32013,JFK/UMass T Stop,42.32033973515723,-71.05118036270142,1047
C32013,JFK/UMass T Stop,42.32034,-71.05118,2805
123,JP Center - Centre Street at Myrtle Street,42.313156,-71.11414,2096
131,Jackson Square T Stop,42.322701,-71.099533,122
131,Jackson Square T Stop,42.32293117195949,-71.10014140605927,39015
E32006,Jackson Square T Stop,42.322931,-71.100141,4967
E32006,Jackson Square T Stop,42.32293117195949,-71.10014140605927,2629
131,Jackson Square T at Centre St,42.322701,-71.099533,4445
131,Jackson Square T at Centre St,42.32285835413575,-71.10034391283989,2270
424,Jamaica St at South St,42.3060456272408,-71.11570891001975,5279
D32052,Jamaica St at South St,42.306045,-71.115708,57
D32052,Jamaica St at South St,42.3060456272408,-71.11570891001975,485
D32052,Jamaica St at South St,42.306046,-71.115709,1078
45,Jersey St. at Boylston St.,42.3446808403874,-71.09785348176956,13151
590,John Ahern Field at Kennedy-Longfellow School,42.36903566594827,-71.08630959910442,1241
M32083,John Ahern Field at Kennedy-Longfellow School,42.369035,-71.086309,590
M32083,John Ahern Field at Kennedy-Longfellow School,42.36903566594827,-71.08630959910442,2623
M32083,John Ahern Field at Kennedy-Longfellow School,42.369036,-71.08631,6859
151,John F Fitzgerald - Surface Road at India Street,42.358155,-71.052163,14448
482,Kearins Playground,42.406161241322444,-71.06041654944418,956
V32013,Kearins Playground,42.406161,-71.060417,379
V32013,Kearins Playground,42.406161,-71.060416,40
V32013,Kearins Playground,42.406161241322444,-71.06041654944418,248
141,Kendall Street,42.363560158429884,-71.08216792345047,61804
M32032,Kendall Street,42.36356,-71.082168,5242
M32032,Kendall Street,42.36356,-71.082167,347
M32032,Kendall Street,42.363560158429884,-71.08216792345047,2026
189,Kendall T,42.362427842912396,-71.08495473861694,172524
M32004,Kendall T,42.362427,-71.084954,1478
M32004,Kendall T,42.362427842912396,-71.08495473861694,8319
M32004,Kendall T,42.362428,-71.084955,19377
33,Kenmore Sq / Comm Ave,42.348706,-71.097009,27849
33,Kenmore Square,42.348706,-71.097009,99469
B32010,Kenmore Square,42.348706,-71.097009,24159
413,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,50851
M32065,Kennedy-Longfellow School 158 Spring St,42.369552,-71.08579,973
M32065,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,5725
M32065,Kennedy-Longfellow School 158 Spring St,42.369553,-71.08579,11696
512,Knoll St at Centre St,42.29376656473529,-71.1365658044815,711
C32096,Knoll St at Centre St,42.293766,-71.136565,2
C32096,Knoll St at Centre St,42.29376656473529,-71.1365658044815,76
C32096,Knoll St at Centre St,42.293767,-71.136566,288
75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,139717
M32009,Lafayette Square at Mass Ave / Main St / Columbia St,42.363464,-71.100573,971
M32009,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171066,4785
M32009,Lafayette Square at Mass Ave / Main St / Columbia St,42.363465,-71.100573,14593
521,Lafayette at Leach St,42.51142784358897,-70.89183300733566,995
T32006,Lafayette at Leach St,42.511427,-70.891833,24
T32006,Lafayette at Leach St,42.51142784358897,-70.89183300733566,135
T32006,Lafayette at Leach St,42.511428,-70.891833,526
32,Landmark Center - Brookline Ave at Park Dr,42.343690557197476,-71.10235286881107,75950
32,Landmark Center - Brookline Ave at Park Dr,42.343912,-71.102221,354
32,Landmark Center - Brookline Ave at Park Dr,42.34519428944095,-71.1016970872879,16159
B32015,Landmark Center - Brookline Ave at Park Dr,42.34369,-71.102352,1297
B32015,Landmark Center - Brookline Ave at Park Dr,42.343690557197476,-71.10235286881107,7619
B32015,Landmark Center - Brookline Ave at Park Dr,42.343691,-71.102353,21751
32,Landmark Centre,42.343912,-71.102221,16654
486,Langley Lot,42.330528,-71.192861,963
N32008,Langley Lot,42.330528,-71.192861,553
400,Lansdowne T Stop,42.34734473177431,-71.1001680795016,22482
B32058,Lansdowne T Stop,42.347344,-71.100168,652
B32058,Lansdowne T Stop,42.34734473177431,-71.1001680795016,4402
B32058,Lansdowne T Stop,42.347345,-71.100168,11070
163,Lawn on D,42.344792,-71.044024,5382
90,Lechmere Station at Cambridge St / First St,42.370677,-71.076529,101121
D32061,Lenox St at Kendall St,42.337594,-71.08255,280
D32061,Lenox St at Kendall St,42.33759485033856,-71.08255058528357,1253
D32061,Lenox St at Kendall St,42.337595,-71.082551,2371
176,Lesley University,42.38674802045056,-71.11901879310608,40769
M32039,Lesley University,42.386748,-71.119019,7140
M32039,Lesley University,42.386748,-71.119018,510
M32039,Lesley University,42.38674802045056,-71.11901879310608,3117
A32057,Lewis Mall Wharf,42.365678,-71.040301,45
A32057,Lewis Mall Wharf,42.365678711213775,-71.04030132293701,589
A32057,Lewis Mall Wharf,42.365679,-71.040301,967
40,Lewis Wharf - Atlantic Ave.,42.363871,-71.050877,21732
40,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,100173
D32006,Lewis Wharf at Atlantic Ave,42.363871,-71.050877,19653
E32015,Lincoln St at Empire St,42.357651,-71.128513,1121
118,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,53378
M32025,Linear Park - Mass. Ave. at Cameron Ave. ,42.397828,-71.130516,10554
462,Linwood St at Minuteman Bikeway,42.40935395518158,-71.14906518727366,7155
L32002,Linwood St at Minuteman Bikeway,42.409353,-71.149065,154
L32002,Linwood St at Minuteman Bikeway,42.40935395518158,-71.14906518727366,1125
L32002,Linwood St at Minuteman Bikeway,42.409354,-71.149065,2685
F32008,Logan Park,42.418007,-71.096572,1
F32008,Logan Park,42.41800742890374,-71.0965722102992,80
11,Longwood Ave / Binney St,42.338629,-71.1065,16155
11,Longwood Ave at Binney St,42.338629,-71.1065,101777
A32004,Longwood Ave at Binney St,42.338629,-71.1065,25519
105,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,106395
M32022,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218,-71.113871,1382
M32022,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,7910
M32022,Lower Cambridgeport at Magazine St / Riverside Rd,42.357219,-71.113872,18335
105,Lower Cambridgeport at Magazine St/Riverside Rd,42.356954,-71.113687,25676
105,Lower Cambridgeport at Magazine St/Riverside Rd,42.357218503176526,-71.1138716340065,7714
471,MIT Carleton St at Amherst St,42.36054174140606,-71.08669817447662,53407
M32070,MIT Carleton St at Amherst St,42.360541,-71.086698,1443
M32070,MIT Carleton St at Amherst St,42.36054174140606,-71.08669817447662,8381
M32070,MIT Carleton St at Amherst St,42.360542,-71.086698,16820
472,MIT Hayward St at Amherst St,42.36085937353302,-71.08551858007559,42493
M32071,MIT Hayward St at Amherst St,42.360859,-71.085519,17035
M32071,MIT Hayward St at Amherst St,42.360859,-71.085518,1801
M32071,MIT Hayward St at Amherst St,42.36085937353302,-71.08551858007559,8910
178,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,207159
M32041,MIT Pacific St at Purrington St,42.359573,-71.101295,32526
M32041,MIT Pacific St at Purrington St,42.359573,-71.101294,3007
M32041,MIT Pacific St at Purrington St,42.35957320109044,-71.10129475593567,15691
80,MIT Stata Center at Vassar St / Main St,42.3619622,-71.0920526,51441
80,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,183692
M32005,MIT Stata Center at Vassar St / Main St,42.362131,-71.091156,22846
M32005,MIT Stata Center at Vassar St / Main St,42.3621312344991,-71.09115600585936,11717
179,MIT Vassar St,42.355601213279265,-71.10394477844238,185838
M32042,MIT Vassar St,42.355601,-71.103945,28445
M32042,MIT Vassar St,42.355601,-71.103944,2664
M32042,MIT Vassar St,42.355601213279265,-71.10394477844238,13540
67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,419951
M32006,MIT at Mass Ave / Amherst St,42.3581,-71.093198,91337
197,MLK Blvd at Washington St,42.32143814183195,-71.09126061201096,9294
197,MLK Blvd at Washington St,42.321566,-71.091691,6
197,MLK Blvd at Washington St,42.321678,-71.091822,225
B32023,MLK Blvd at Washington St,42.321438,-71.091261,1575
B32023,MLK Blvd at Washington St,42.321438,-71.09126,80
B32023,MLK Blvd at Washington St,42.32143814183195,-71.09126061201096,502
382,MTL-ECO4-01,0.0,0.0,1
383,MTL-ECO5.1-01,0.0,0.0,1
137,Magoun Square at Trum Field,42.39778339961249,-71.10594004465383,11874
137,Magoun Square at Trum Field,42.398365,-71.107818,11202
S32013,Magoun Square at Trum Field,42.397783,-71.10594,2415
S32013,Magoun Square at Trum Field,42.39778339961249,-71.10594004465383,1003
94,Main St at Austin St,42.375603,-71.064608,37797
